0.5,0.5,0.5
0.75,0.75,0.75
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.9090909090909091,0.9090909090909091,0.9090909090909091
0.9374999999999998,0.9374999999999998,0.9374999999999998
0.9545454545454545,0.9545454545454545,0.9545454545454545
0.9655172413793102,0.9655172413793102,0.9655172413793102
0.9729729729729727,0.9729729729729727,0.9729729729729727
0.9782608695652172,0.9782608695652172,0.9782608695652172
0.982142857142857,0.982142857142857,0.982142857142857
0.9850746268656714,0.9850746268656714,0.9850746268656714
0.9873417721518986,0.9873417721518986,0.9873417721518986
0.9891304347826088,0.9891304347826088,0.9891304347826088
0.9905660377358491,0.9905660377358491,0.9905660377358491
0.9917355371900828,0.9917355371900828,0.9917355371900828
0.9927007299270074,0.9927007299270074,0.9927007299270074
0.9935064935064936,0.9935064935064936,0.9935064935064936
0.9941860465116279,0.9941860465116279,0.9941860465116279
0.9947643979057592,0.9947643979057592,0.9947643979057592
0.9952606635071091,0.9952606635071091,0.9952606635071091
0.9956896551724137,0.9956896551724137,0.9956896551724137
0.9960629921259841,0.9960629921259841,0.9960629921259841
0.9963898916967506,0.9963898916967506,0.9963898916967506
0.996677740863787,0.996677740863787,0.996677740863787
0.996932515337423,0.996932515337423,0.996932515337423
0.9971590909090905,0.9971590909090905,0.9971590909090905
0.997361477572559,0.997361477572559,0.997361477572559
0.9975429975429974,0.9975429975429974,0.9975429975429974
0.9977064220183485,0.9977064220183485,0.9977064220183485
0.9978540772532187,0.9978540772532187,0.9978540772532187
0.997987927565392,0.997987927565392,0.997987927565392
0.9981096408317577,0.9981096408317577,0.9981096408317577
0.9982206405693947,0.9982206405693947,0.9982206405693947
0.9983221476510065,0.9983221476510065,0.9983221476510065
0.9984152139461171,0.9984152139461171,0.9984152139461171
0.9985007496251871,0.9985007496251871,0.9985007496251871
0.9985795454545452,0.9985795454545452,0.9985795454545452
0.998652291105121,0.998652291105121,0.998652291105121
0.9987195902688857,0.9987195902688857,0.9987195902688857
0.99878197320341,0.99878197320341,0.99878197320341
0.9988399071925749,0.9988399071925749,0.9988399071925749
0.998893805309734,0.998893805309734,0.998893805309734
0.9989440337909182,0.9989440337909182,0.9989440337909182
0.9989909182643789,0.9989909182643789,0.9989909182643789
0.9990347490347486,0.9990347490347486,0.9990347490347486
0.9990757855822547,0.9990757855822547,0.9990757855822547
0.9991142604074398,0.9991142604074398,0.9991142604074398
