,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0000,908.5,908.5,908.2,14.9,14.9,14.7,-1.394,15,15.1,14.9,RJ,99,99,99,296,0,0,-22.4486111,-42.98694444
1,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0100,908.8,908.8,908.4,15.2,15.2,14.6,-2.662,15.4,15.4,14.8,RJ,99,99,99,253,0,0,-22.4486111,-42.98694444
2,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0200,909.1,909.1,908.8,14.5,15.6,14.5,-3.074,15.5,15.9,15.4,RJ,94,99,94,214,3.3,0,-22.4486111,-42.98694444
3,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0300,909,909.2,909,14.1,14.5,13.9,-3.007,14.7,15.6,14.6,RJ,96,96,94,191,2.6,0.2,-22.4486111,-42.98694444
4,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0400,908.9,909.2,908.9,13.8,14.2,13.8,-2.987,15,15.1,14.6,RJ,92,96,92,262,2.6,0.2,-22.4486111,-42.98694444
5,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0500,908.3,909,908.3,13.4,13.8,13.2,-2.992,14.7,15.2,14.6,RJ,92,92,89,266,3.6,0,-22.4486111,-42.98694444
6,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0600,907.9,908.3,907.8,13,13.4,12.9,-3.469,14.9,15.3,14.4,RJ,89,92,88,267,3.2,0,-22.4486111,-42.98694444
7,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0700,907.8,907.9,907.7,12.6,13,12.5,-2.817,14.7,15.2,14.7,RJ,87,89,85,269,4.1,0.2,-22.4486111,-42.98694444
8,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0800,907.7,907.9,907.7,12.4,12.6,12.3,-3.54,14.6,14.9,14.5,RJ,87,87,85,257,4,0.4,-22.4486111,-42.98694444
9,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,0900,908.1,908.1,907.7,12.4,12.5,12.3,20.001,14.5,14.8,14.3,RJ,87,88,86,248,4.4,1,-22.4486111,-42.98694444
10,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1000,908.6,908.6,908.1,12.6,12.6,12.2,188.557,14.9,14.9,14.5,RJ,86,87,85,248,6.4,1.2,-22.4486111,-42.98694444
11,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1100,909.1,909.1,908.6,12.5,12.9,12,961.073,16.7,16.8,14.9,RJ,76,86,75,269,5.5,2.1,-22.4486111,-42.98694444
12,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1200,908.8,909.2,908.7,13.1,13.5,12.1,2383.731,18.3,18.3,16.3,RJ,72,77,70,127,6.1,2.1,-22.4486111,-42.98694444
13,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1300,909,909.1,908.8,12.8,13.5,12.2,3099.189,19.7,19.9,18.1,RJ,64,72,64,123,5.6,1.7,-22.4486111,-42.98694444
14,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1400,908.8,909.2,908.8,12.7,14.3,12.6,3503.038,20.3,20.7,19.6,RJ,62,71,61,107,6.4,2.3,-22.4486111,-42.98694444
15,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1500,908.2,908.8,908.2,13.5,14.1,12.5,3673.98,21.2,21.4,20.3,RJ,61,65,59,142,6.5,1.7,-22.4486111,-42.98694444
16,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1600,907.6,908.3,907.6,13.1,14.4,12.6,3559.727,21.9,22.5,21.2,RJ,57,62,56,107,6.3,2.1,-22.4486111,-42.98694444
17,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1700,907,907.7,906.9,12.9,14.6,12.7,3172.55,22.3,22.9,21.9,RJ,55,63,55,112,6,2.1,-22.4486111,-42.98694444
18,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1800,906.5,907,906.5,11.7,14.4,10.7,1898.571,22.7,23.1,22,RJ,50,61,46,266,6,0.4,-22.4486111,-42.98694444
19,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,1900,906.4,906.5,906.4,12.6,14.4,11.8,358.209,22.1,22.8,21.6,RJ,55,62,50,254,3.8,0.3,-22.4486111,-42.98694444
20,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,2000,906.5,906.6,906.4,15.2,15.2,12.7,92.089,18.1,22.1,18.1,RJ,83,83,55,250,2.4,0,-22.4486111,-42.98694444
21,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,2100,906.6,906.6,906.5,14.1,15.2,13.8,25.781,16.4,18.4,16.1,RJ,86,87,75,271,0,0,-22.4486111,-42.98694444
22,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,2200,907,907,906.6,11.9,13.9,11.9,-3.54,14.3,16.4,14.3,RJ,86,88,85,275,3,1,-22.4486111,-42.98694444
23,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-01,2300,907.7,907.7,907,10.1,12.1,9.8,-3.54,13,14.3,13,RJ,82,87,80,282,2.9,1.2,-22.4486111,-42.98694444
24,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-02,0000,908.2,908.2,907.7,8.8,9.8,8.6,-3.54,11.9,13,11.9,RJ,81,83,79,270,2.3,0,-22.4486111,-42.98694444
25,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-02,0100,908.2,908.3,908.1,8.2,9.1,8.1,-3.54,11.4,12,11.4,RJ,80,83,80,264,0,0,-22.4486111,-42.98694444
26,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-02,0200,908.1,908.3,908.1,8.1,8.4,7.7,-3.54,10.7,11.4,10.7,RJ,84,84,79,272,0,0,-22.4486111,-42.98694444
27,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-02,0300,907.9,908.1,907.9,8.4,8.6,7.9,-3.54,10.5,10.8,10.5,RJ,86,86,83,287,0,0,-22.4486111,-42.98694444
28,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2019-10-02,0400,907.4,907.9,907.4,10.2,10.7,8,-3.54,11.9,12.3,10.2,RJ,89,92,86,238,0,0,-22.4486111,-42.98694444
