,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A618,4,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0000,907.6,907.7,907.3,18.3,18.6,18.3,-0.881,18.7,18.9,18.7,RJ,97,98,97,183,1.6,0,-22.4486111,-42.98694444
1,A618,1,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0100,907.9,907.9,907.6,18.1,18.3,18.1,-1.543,18.4,18.7,18.4,RJ,98,98,97,229,1.2,0,-22.4486111,-42.98694444
2,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0200,907.6,907.9,907.6,18.2,18.2,18,-0.838,18.5,18.6,18.4,RJ,98,98,98,244,1.6,0,-22.4486111,-42.98694444
3,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0300,907.3,907.7,907.2,17.9,18.3,17.8,-0.97,18.3,18.7,18.2,RJ,98,98,97,231,2.2,0,-22.4486111,-42.98694444
4,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0400,907,907.3,907,18,18.1,17.8,0.117,18.4,18.5,18.2,RJ,97,98,97,206,1.8,0,-22.4486111,-42.98694444
5,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0500,906.6,907,906.6,18.1,18.2,18,-0.953,18.5,18.6,18.4,RJ,98,98,97,188,1.3,0,-22.4486111,-42.98694444
6,A618,1.2,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0600,906.2,906.6,906.2,18.1,18.2,18.1,-0.62,18.5,18.6,18.5,RJ,98,98,98,155,0,0,-22.4486111,-42.98694444
7,A618,0.2,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0700,906.2,906.2,906.1,17.9,18.2,17.7,-0.737,18.3,18.6,18.1,RJ,98,98,98,243,0.9,0,-22.4486111,-42.98694444
8,A618,0.2,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0800,906.8,906.8,906.2,17.7,17.9,17.7,-1.002,18,18.2,18,RJ,98,98,98,229,0,0,-22.4486111,-42.98694444
9,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,0900,907.1,907.2,906.8,17.7,17.8,17.7,0.191,18,18.2,18,RJ,98,98,98,240,0,0,-22.4486111,-42.98694444
10,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,1000,907.5,907.5,907.1,17.9,17.9,17.4,102.927,18.2,18.2,17.8,RJ,98,98,98,128,0,0,-22.4486111,-42.98694444
11,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,1100,908.2,908.2,907.5,18.9,19.1,17.8,774.667,19.4,19.5,18,RJ,97,98,97,66,1.3,0,-22.4486111,-42.98694444
12,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,1200,908.6,908.6,908.2,19.7,19.8,18.4,2127.645,22,22,19.2,RJ,87,97,83,77,2.5,0.4,-22.4486111,-42.98694444
13,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-04-01,1300,908.7,908.7,908.5,18.7,20.9,18.3,2978.307,21.3,23.6,21.2,RJ,85,88,77,76,3.3,1.2,-22.4486111,-42.98694444
