,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0000,1008.3,1008.3,1007.8,16.6,17,15.2,-3.54,19.8,21.7,19.5,RJ,82,83,67,92,2,0,-22.86138888,-43.41138888
1,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0100,1007.8,1008.4,1007.8,16.5,17.4,16.1,-3.488,19.9,21.2,19.4,RJ,81,86,76,128,2,0.4,-22.86138888,-43.41138888
2,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0200,1007.3,1008.1,1007.3,16,17.6,15.7,-3.269,25.1,25.1,19.5,RJ,57,84,57,66,3.6,1.8,-22.86138888,-43.41138888
3,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0300,1006.7,1007.3,1006.5,13.8,15.6,13.8,-3.54,25.7,26,22.5,RJ,48,62,48,190,5.3,1.1,-22.86138888,-43.41138888
4,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0400,1006.9,1006.9,1006.3,12.3,13.7,12.3,-3.54,28,28,25.2,RJ,38,48,38,13,11.7,2.4,-22.86138888,-43.41138888
5,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0500,1007.1,1007.2,1006.8,13.9,13.9,12.1,-3.54,25.6,28.1,24.1,RJ,48,51,37,344,7.2,3.5,-22.86138888,-43.41138888
6,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0600,1006.6,1007.4,1006.6,17.1,17.1,13.8,-3.276,21.7,25.6,21.7,RJ,75,75,48,4,10.1,4.6,-22.86138888,-43.41138888
7,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0700,1006.2,1006.7,1006,17.6,17.6,17.1,-3.535,21,21.7,21,RJ,81,81,75,1,7.7,3.5,-22.86138888,-43.41138888
8,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0800,1005,1006.2,1005,14,17.9,14,-3.54,24.8,25.2,20.7,RJ,51,84,51,44,6.7,2,-22.86138888,-43.41138888
9,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,0900,1004.4,1005.1,1004.1,10.9,15.1,10.8,-3.528,27.2,27.3,22.4,RJ,36,64,36,81,8.7,3.1,-22.86138888,-43.41138888
10,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-07-01,1000,1004.3,1004.5,1003.6,10.9,12.2,10.9,23.387,26.7,27.6,25,RJ,37,45,36,55,8.8,3.6,-22.86138888,-43.41138888
