,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0000,1013.6,1013.6,1013.3,14.4,15.1,13.9,-3.54,16,17.8,15.9,RJ,91,91,82,67,1.1,0,-22.86138888,-43.41138888
1,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0100,1013.6,1013.7,1013.5,14.8,15.2,14.1,-3.54,15.4,16,15.4,RJ,97,97,90,47,0,0,-22.86138888,-43.41138888
2,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0200,1013.3,1013.6,1013.3,15.4,15.4,14.5,-3.54,15.4,15.5,15,RJ,100,100,97,67,0,0,-22.86138888,-43.41138888
3,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0300,1012.7,1013.3,1012.7,14.7,15.6,14.7,-3.54,14.7,15.6,14.7,RJ,100,100,99,232,0,0,-22.86138888,-43.41138888
4,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0400,1012.6,1012.8,1012.5,14.5,14.8,14.3,-3.54,14.5,14.8,14.2,RJ,100,100,100,355,0,0,-22.86138888,-43.41138888
5,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0500,1012.1,1012.6,1012.1,,,,-3.54,14.1,14.6,13.8,RJ,,,,357,0,0,-22.86138888,-43.41138888
6,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0600,1011.6,1012.1,1011.6,,,,-3.54,14.6,15.5,14.1,RJ,,,,349,1.9,0.3,-22.86138888,-43.41138888
7,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0700,1011.6,1011.6,1011.4,,,,-3.54,13.8,14.7,13.7,RJ,,,,45,1.4,0,-22.86138888,-43.41138888
8,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0800,1011.8,1011.8,1011.5,16.8,,,-3.54,16.8,16.8,13.7,RJ,100,,,7,3.7,1.5,-22.86138888,-43.41138888
9,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,0900,1012.2,1012.2,1011.8,15.1,16.8,14.8,-3.54,16.4,17.2,15.8,RJ,92,100,88,313,3.9,0.1,-22.86138888,-43.41138888
10,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1000,1012.8,1012.8,1012.2,15.3,15.5,14.7,30.537,18.4,18.4,16,RJ,82,93,82,8,4.7,2.3,-22.86138888,-43.41138888
11,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1100,1013.4,1013.4,1012.8,15.4,15.4,14.7,573.09,20.4,20.4,18.4,RJ,73,82,71,9,5.5,2.9,-22.86138888,-43.41138888
12,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1200,1013.9,1013.9,1013.4,14.2,15.7,14.1,1275.31,23.5,23.5,20.4,RJ,56,73,56,15,6,3.7,-22.86138888,-43.41138888
13,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1300,1013.6,1013.9,1013.6,12.6,14.5,12.5,1867.838,25.6,25.7,23.5,RJ,44,56,44,11,5.4,2.7,-22.86138888,-43.41138888
14,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1400,1012.9,1013.6,1012.9,11.6,13,11,2231.597,26.6,26.7,25.4,RJ,39,46,38,13,4.7,2.7,-22.86138888,-43.41138888
15,A621,0,RIO DE JANEIRO - VILA MILITAR,2020-06-01,1500,1012.2,1012.9,1012.1,10.8,12.6,10.6,2429.191,28.4,28.7,26.6,RJ,34,41,33,330,4.4,1.2,-22.86138888,-43.41138888
